lake_id,lat,lon,year,froze,ice_on_date,ice_off_date,ice_on_doy,ice_off_doy
431,45.2806,-69.5169,1995,Y,1995-12-02,1996-05-01,92,243
431,45.2806,-69.5169,1996,Y,1996-12-10,1997-05-04,100,245
431,45.2806,-69.5169,1997,Y,1997-12-09,1998-04-22,99,233
431,45.2806,-69.5169,1998,Y,1998-12-11,1999-04-23,101,234
431,45.2806,-69.5169,1999,Y,1999-12-19,2000-04-26,109,238
431,45.2806,-69.5169,2000,Y,2000-12-04,2001-05-02,94,243
431,45.2806,-69.5169,2001,Y,2001-12-28,2002-04-21,118,232
431,45.2806,-69.5169,2002,Y,2002-11-29,2003-04-30,89,241
431,45.2806,-69.5169,2003,Y,2003-12-06,2004-04-24,96,236
431,45.2806,-69.5169,2004,Y,2004-12-05,2005-04-27,95,238
431,45.2806,-69.5169,2005,Y,2005-12-06,2006-04-16,96,227
431,45.2806,-69.5169,2006,NA,NA,2007-05-09,NA,250
431,45.2806,-69.5169,2008,Y,2008-12-16,NA,106,NA
432,43.1066,-73.3841,2004,Y,2004-12-22,2005-04-04,112,215
432,43.1066,-73.3841,2005,Y,2005-12-19,2006-03-14,109,194
432,43.1066,-73.3841,2006,Y,2006-12-16,2007-04-11,106,222
432,43.1066,-73.3841,2007,NA,NA,2008-04-05,NA,217
432,43.1066,-73.3841,2008,Y,2008-11-24,2009-03-28,84,208
432,43.1066,-73.3841,2009,Y,2009-12-23,2010-03-21,113,201
433,42.726,-77.6107,1989,Y,1989-12-20,1990-03-14,110,194
433,42.726,-77.6107,1990,Y,1991-01-23,1991-03-09,144,189
433,42.726,-77.6107,1991,Y,1992-01-19,1992-03-10,140,191
433,42.726,-77.6107,1992,Y,1993-01-19,1993-04-09,140,220
433,42.726,-77.6107,1993,Y,1993-12-28,1994-04-08,118,219
433,42.726,-77.6107,1994,Y,1995-02-04,1995-03-20,156,200
433,42.726,-77.6107,1995,Y,1995-12-28,1996-04-06,118,218
433,42.726,-77.6107,1996,Y,1997-01-17,1997-03-02,138,182
433,42.726,-77.6107,1997,Y,1998-02-08,1998-03-02,160,182
433,42.726,-77.6107,1998,Y,1999-01-10,1999-04-01,131,212
433,42.726,-77.6107,1999,Y,2000-01-17,2000-03-08,138,189
433,42.726,-77.6107,2000,Y,2000-12-27,2001-04-09,117,220
433,42.726,-77.6107,2001,N,2002-01-01,NA,122,NA
433,42.726,-77.6107,2002,Y,2003-01-14,2003-03-28,135,208
433,42.726,-77.6107,2003,Y,2004-01-10,2004-03-29,131,210
433,42.726,-77.6107,2004,Y,2005-01-22,2005-04-06,143,217
433,42.726,-77.6107,2005,Y,2006-02-10,2006-03-13,162,193
433,42.726,-77.6107,2006,Y,2007-02-01,2007-03-28,153,208
433,42.726,-77.6107,2007,Y,2008-01-19,2008-04-06,140,218
433,42.726,-77.6107,2008,Y,2009-01-11,2009-03-23,132,203
433,42.726,-77.6107,2009,Y,2010-01-30,2010-03-21,151,201
433,42.726,-77.6107,2012,Y,2013-01-23,2013-04-08,144,219
433,42.726,-77.6107,2013,Y,2014-01-21,2014-04-14,142,225
433,42.726,-77.6107,2014,Y,2015-01-15,2015-04-11,136,222
433,42.726,-77.6107,2015,Y,2016-02-13,2016-03-11,165,192
433,42.726,-77.6107,2016,Y,2017-01-09,2017-02-20,130,172
433,42.726,-77.6107,2017,Y,2018-01-02,2018-03-03,123,183
433,42.726,-77.6107,2018,Y,2019-01-14,NA,135,NA
433,42.726,-77.6107,2019,Y,2020-01-23,2020-03-12,144,193
433,42.726,-77.6107,2020,Y,2021-01-30,2021-03-19,151,199
433,42.726,-77.6107,2021,Y,2022-01-22,2022-03-20,143,200
433,42.726,-77.6107,2022,Y,2023-02-07,2023-02-10,159,162
433,42.726,-77.6107,2023,N,2024-01-01,NA,122,NA
433,42.726,-77.6107,2024,Y,2025-01-22,2025-03-07,143,187
434,44.0894,-74.067,1989,Y,1989-11-24,1990-05-02,84,243
434,44.0894,-74.067,1990,Y,1990-12-15,1991-04-28,105,239
434,44.0894,-74.067,1991,Y,1991-12-15,1992-05-08,105,250
434,44.0894,-74.067,1992,Y,1992-11-16,1993-04-27,76,238
434,44.0894,-74.067,1993,Y,1993-11-26,1994-05-03,86,244
434,44.0894,-74.067,1994,Y,1994-11-27,1995-04-29,87,240
434,44.0894,-74.067,1995,NA,NA,1996-05-10,NA,252
434,44.0894,-74.067,1996,Y,1996-11-27,1997-04-27,87,238
434,44.0894,-74.067,1997,Y,1997-11-26,1998-04-18,86,229
434,44.0894,-74.067,1998,Y,1998-12-23,1999-05-01,113,242
434,44.0894,-74.067,1999,Y,1999-12-20,2000-05-04,110,246
434,44.0894,-74.067,2000,Y,2000-12-02,2001-05-03,92,244
434,44.0894,-74.067,2001,Y,2001-12-23,2002-04-19,113,230
434,44.0894,-74.067,2002,Y,2002-12-10,2003-05-01,100,242
434,44.0894,-74.067,2003,NA,NA,2004-04-28,NA,240
434,44.0894,-74.067,2004,Y,2004-12-25,2005-04-24,115,235
434,44.0894,-74.067,2007,Y,2007-12-08,2008-04-25,98,237
434,44.0894,-74.067,2009,Y,2009-12-17,NA,107,NA
435,NA,NA,1989,NA,NA,1990-03-26,NA,206
435,NA,NA,1990,Y,1990-11-29,1991-03-26,89,206
435,NA,NA,1991,Y,1991-11-03,1992-03-28,63,209
435,NA,NA,1992,Y,1992-11-06,1993-04-19,66,230
435,NA,NA,1993,Y,1993-11-06,1994-04-03,66,214
435,NA,NA,1994,Y,1994-11-24,1995-03-18,84,198
435,NA,NA,1995,Y,1995-11-04,1996-04-13,64,225
435,NA,NA,1996,Y,1996-11-11,1997-04-19,71,230
435,NA,NA,1997,Y,1997-11-12,1998-04-05,72,216
435,NA,NA,1998,Y,1998-12-17,1999-03-26,107,206
435,NA,NA,1999,Y,1999-12-13,2000-03-06,103,187
435,NA,NA,2000,Y,2000-11-18,2001-04-18,78,229
435,NA,NA,2001,Y,2001-11-28,2002-04-11,88,222
435,NA,NA,2002,Y,2002-12-03,2003-04-02,93,213
435,NA,NA,2003,Y,2003-11-20,2004-03-27,80,208
435,NA,NA,2004,Y,2004-12-14,2005-03-31,104,211
435,NA,NA,2005,Y,2005-11-30,2006-04-02,90,213
435,NA,NA,2006,Y,2006-11-30,2007-03-27,90,207
435,NA,NA,2007,Y,2007-11-26,2008-04-19,86,231
435,NA,NA,2008,Y,2008-11-22,2009-03-24,82,204
435,NA,NA,2009,Y,2009-12-04,2010-04-04,94,215
435,NA,NA,2010,Y,2010-11-23,2011-04-13,83,224
435,NA,NA,2011,Y,2011-12-02,2012-03-12,92,193
435,NA,NA,2012,Y,2012-12-14,NA,104,NA
435,NA,NA,2013,Y,2013-11-28,NA,88,NA
435,NA,NA,2015,Y,2015-11-26,2016-03-15,86,196
435,NA,NA,2017,NA,NA,2018-04-30,NA,241
436,46.4874,-69.2964,1989,NA,NA,1990-05-01,NA,242
436,46.4874,-69.2964,1990,NA,NA,1991-05-01,NA,242
436,46.4874,-69.2964,1991,Y,1991-12-02,1992-05-05,92,247
436,46.4874,-69.2964,1992,Y,1992-12-10,1993-04-25,100,236
436,46.4874,-69.2964,1993,Y,1993-12-13,1994-05-04,103,245
436,46.4874,-69.2964,1994,Y,1994-12-08,1995-04-28,98,239
436,46.4874,-69.2964,1995,Y,1995-11-29,1996-04-27,89,239
436,46.4874,-69.2964,1996,NA,NA,1997-05-08,NA,249
436,46.4874,-69.2964,1997,Y,1997-11-17,NA,77,NA
436,46.4874,-69.2964,1998,NA,NA,1999-05-01,NA,242
436,46.4874,-69.2964,1999,Y,1999-12-21,2000-04-30,111,242
436,46.4874,-69.2964,2000,Y,2000-12-10,2001-04-26,100,237
436,46.4874,-69.2964,2001,Y,2001-12-25,2002-04-19,115,230
436,46.4874,-69.2964,2002,Y,2002-11-18,2003-04-26,78,237
436,46.4874,-69.2964,2004,Y,2004-12-15,NA,105,NA
436,46.4874,-69.2964,2005,Y,2005-12-06,2006-04-18,96,229
436,46.4874,-69.2964,2006,Y,2006-12-26,2007-05-06,116,247
436,46.4874,-69.2964,2007,Y,2007-11-28,2008-05-03,88,245
436,46.4874,-69.2964,2009,NA,NA,2010-04-08,NA,219
436,46.4874,-69.2964,2015,NA,NA,2016-04-26,NA,238
437,43.733,-95.2423,1989,NA,NA,1990-03-17,NA,197
437,43.733,-95.2423,1990,Y,1990-11-28,1991-04-01,88,212
437,43.733,-95.2423,1991,Y,1991-11-02,1992-04-03,62,215
437,43.733,-95.2423,1992,Y,1992-11-07,1993-04-16,67,227
437,43.733,-95.2423,1993,Y,1993-10-31,1994-04-02,60,213
437,43.733,-95.2423,1994,Y,1994-11-21,1995-03-19,81,199
437,43.733,-95.2423,1995,Y,1995-11-04,1996-04-10,64,222
437,43.733,-95.2423,1996,Y,1996-11-01,1997-04-09,61,220
437,43.733,-95.2423,1997,Y,1997-10-27,1998-03-30,56,210
437,43.733,-95.2423,1998,Y,1998-12-20,1999-03-26,110,206
437,43.733,-95.2423,1999,Y,1999-11-23,2000-03-17,83,198
437,43.733,-95.2423,2000,Y,2000-11-14,2001-04-09,74,220
437,43.733,-95.2423,2001,Y,2001-12-20,2002-04-04,110,215
437,43.733,-95.2423,2002,Y,2002-11-16,2003-03-21,76,201
437,43.733,-95.2423,2003,Y,2003-10-30,2004-03-24,59,205
437,43.733,-95.2423,2004,Y,2004-11-25,2005-03-30,85,210
437,43.733,-95.2423,2005,Y,2005-11-25,2006-04-10,85,221
437,43.733,-95.2423,2006,Y,2006-11-01,2007-03-25,61,205
437,43.733,-95.2423,2007,Y,2007-11-22,2008-04-15,82,227
437,43.733,-95.2423,2008,Y,2008-11-09,2009-03-24,69,204
437,43.733,-95.2423,2009,Y,2009-12-04,2010-03-29,94,209
437,43.733,-95.2423,2010,Y,2010-11-20,2011-04-07,80,218
437,43.733,-95.2423,2011,Y,2011-11-16,2012-03-14,76,195
437,43.733,-95.2423,2012,Y,2012-11-11,2012-12-02,71,92
437,43.733,-95.2423,2013,NA,NA,2014-04-03,NA,214
437,43.733,-95.2423,2014,NA,NA,2015-03-19,NA,199
437,43.733,-95.2423,2016,Y,2016-12-02,NA,92,NA
437,43.733,-95.2423,2017,Y,2017-11-22,2018-04-30,82,241
438,41.3148,-73.9911,1989,Y,1989-12-11,1990-03-11,101,191
438,41.3148,-73.9911,1990,Y,1991-01-13,1991-03-01,134,181
438,41.3148,-73.9911,1991,Y,1992-01-19,1992-03-11,140,192
438,41.3148,-73.9911,1992,NA,NA,1993-04-09,NA,220
438,41.3148,-73.9911,1993,Y,1993-12-28,1994-04-06,118,217
438,41.3148,-73.9911,1994,Y,1995-01-01,1995-03-10,122,190
438,41.3148,-73.9911,1995,Y,1995-12-18,1996-03-10,108,191
438,41.3148,-73.9911,1996,Y,1997-01-20,1997-02-28,141,180
438,41.3148,-73.9911,1997,Y,1998-02-02,1998-02-24,154,176
438,41.3148,-73.9911,1998,Y,1999-01-07,1999-03-02,128,182
438,41.3148,-73.9911,1999,Y,1999-12-29,2000-03-10,119,191
438,41.3148,-73.9911,2000,Y,2000-12-31,2001-04-09,121,220
438,41.3148,-73.9911,2001,N,2002-01-01,NA,122,NA
438,41.3148,-73.9911,2002,Y,2003-01-09,2003-04-06,130,217
438,41.3148,-73.9911,2003,Y,2004-01-12,2004-03-29,133,210
438,41.3148,-73.9911,2004,Y,2005-01-24,2005-04-05,145,216
438,41.3148,-73.9911,2005,Y,2005-12-21,2006-03-16,111,196
438,41.3148,-73.9911,2006,Y,2007-02-01,2007-03-31,153,211
438,41.3148,-73.9911,2007,Y,2008-01-09,2008-01-16,130,137
438,41.3148,-73.9911,2008,Y,2009-01-05,2009-03-18,126,198
438,41.3148,-73.9911,2009,NA,NA,2010-03-25,NA,205
439,44.9204,-93.2346,2006,Y,2006-12-05,2007-03-27,95,207
439,44.9204,-93.2346,2007,Y,2007-12-03,2008-04-17,93,229
439,44.9204,-93.2346,2008,NA,NA,2009-03-30,NA,210
439,44.9204,-93.2346,2009,Y,2009-12-10,2010-03-29,100,209
439,44.9204,-93.2346,2010,Y,2010-11-29,2011-04-08,89,219
439,44.9204,-93.2346,2021,Y,2021-12-07,2021-12-16,97,106
439,44.9204,-93.2346,2022,Y,2022-12-05,2022-12-14,95,104
439,44.9204,-93.2346,2023,Y,2023-11-28,2024-03-06,88,187
439,44.9204,-93.2346,2024,Y,2024-12-02,2025-03-25,92,205
440,44.4668,-75.5149,1989,Y,1989-11-24,1990-03-18,84,198
440,44.4668,-75.5149,1990,Y,1990-12-04,1991-03-28,94,208
440,44.4668,-75.5149,1991,Y,1991-12-03,1992-04-16,93,228
440,44.4668,-75.5149,1992,Y,1992-12-09,1993-04-14,99,225
440,44.4668,-75.5149,1993,Y,1993-12-15,1994-04-15,105,226
440,44.4668,-75.5149,1994,Y,1994-12-12,1995-03-20,102,200
440,44.4668,-75.5149,1995,Y,1995-11-22,1996-04-10,82,222
440,44.4668,-75.5149,1996,Y,1996-12-21,1997-04-13,111,224
440,44.4668,-75.5149,1997,Y,1997-12-02,1998-03-31,92,211
440,44.4668,-75.5149,1998,Y,1998-12-23,1999-04-05,113,216
440,44.4668,-75.5149,1999,Y,1999-12-18,2000-03-22,108,203
440,44.4668,-75.5149,2000,Y,2000-12-02,2001-04-13,92,224
440,44.4668,-75.5149,2001,Y,2001-12-28,2002-03-13,118,193
440,44.4668,-75.5149,2002,Y,2002-11-28,2003-04-15,88,226
440,44.4668,-75.5149,2003,Y,2003-12-03,2004-04-02,93,214
440,44.4668,-75.5149,2004,Y,2004-12-10,2005-04-09,100,220
440,44.4668,-75.5149,2005,Y,2005-12-06,2006-03-30,96,210
440,44.4668,-75.5149,2006,Y,2007-01-16,2007-04-02,137,213
440,44.4668,-75.5149,2007,Y,2007-11-25,2008-04-08,85,220
440,44.4668,-75.5149,2008,Y,2008-12-07,2009-03-20,97,200
440,44.4668,-75.5149,2021,Y,2021-11-23,2022-03-27,83,207
441,44.4849,-84.7312,1988,NA,NA,1989-04-25,NA,236
441,44.4849,-84.7312,1989,Y,1989-12-13,1990-04-14,103,225
441,44.4849,-84.7312,1990,Y,1991-01-03,1991-04-09,124,220
441,44.4849,-84.7312,1991,Y,1991-12-30,1992-04-28,120,240
441,44.4849,-84.7312,1992,Y,1993-01-03,1993-04-26,124,237
441,44.4849,-84.7312,1993,Y,1993-12-27,1994-04-19,117,230
441,44.4849,-84.7312,1994,Y,1995-01-11,1995-04-12,132,223
441,44.4849,-84.7312,1995,Y,1995-12-12,1996-04-28,102,240
441,44.4849,-84.7312,1996,Y,1996-12-29,1997-04-26,119,237
441,44.4849,-84.7312,1997,Y,1998-01-16,1998-04-01,137,212
441,44.4849,-84.7312,1998,Y,1999-01-04,1999-04-06,125,217
441,44.4849,-84.7312,1999,Y,2000-01-14,2000-03-23,135,204
441,44.4849,-84.7312,2000,Y,2000-12-25,2001-04-12,115,223
441,44.4849,-84.7312,2001,Y,2002-02-13,2002-04-15,165,226
441,44.4849,-84.7312,2002,Y,2003-01-06,2003-04-20,127,231
441,44.4849,-84.7312,2003,Y,2004-01-07,2004-04-14,128,226
441,44.4849,-84.7312,2004,Y,2005-01-08,2005-04-16,129,227
441,44.4849,-84.7312,2005,Y,2006-01-23,2006-04-07,144,218
441,44.4849,-84.7312,2006,Y,2007-01-22,2007-04-01,143,212
441,44.4849,-84.7312,2007,Y,2008-01-03,2008-04-19,124,231
441,44.4849,-84.7312,2008,Y,2008-12-20,2009-04-17,110,228
441,44.4849,-84.7312,2009,Y,2009-12-21,2010-03-18,111,198
441,44.4849,-84.7312,2010,Y,2010-11-21,2011-04-19,81,230
441,44.4849,-84.7312,2020,Y,2021-01-27,2021-03-28,148,208
441,44.4849,-84.7312,2023,Y,2024-01-19,2024-03-10,140,191
441,44.4849,-84.7312,2024,Y,2025-01-16,2025-04-06,137,217
442,43.7715,-70.3574,1989,Y,1989-11-28,1990-04-14,88,225
442,43.7715,-70.3574,1990,Y,1990-12-11,1991-04-09,101,220
442,43.7715,-70.3574,1991,Y,1991-12-07,1992-04-15,97,227
442,43.7715,-70.3574,1992,Y,1992-12-10,1993-04-23,100,234
442,43.7715,-70.3574,1993,Y,1993-12-23,1994-04-23,113,234
442,43.7715,-70.3574,1994,Y,1994-12-15,1995-04-05,105,216
442,43.7715,-70.3574,1995,Y,1995-12-14,1996-04-14,104,226
442,43.7715,-70.3574,1996,Y,1996-12-18,1997-04-23,108,234
442,43.7715,-70.3574,1997,Y,1997-12-14,1998-04-10,104,221
442,43.7715,-70.3574,1998,Y,1998-12-31,1999-04-15,121,226
442,43.7715,-70.3574,1999,Y,1999-12-19,2000-04-07,109,219
442,43.7715,-70.3574,2000,Y,2000-11-26,2001-04-28,86,239
442,43.7715,-70.3574,2001,Y,2001-12-26,2002-04-06,116,217
442,43.7715,-70.3574,2002,Y,2002-12-09,2003-04-19,99,230
442,43.7715,-70.3574,2003,Y,2003-11-29,2004-04-18,89,230
442,43.7715,-70.3574,2004,Y,2004-12-16,2005-04-18,106,229
442,43.7715,-70.3574,2005,Y,2005-12-10,2006-04-02,100,213
442,43.7715,-70.3574,2006,Y,2006-12-24,2007-04-22,114,233
442,43.7715,-70.3574,2007,NA,NA,2008-04-25,NA,237
442,43.7715,-70.3574,2008,Y,2008-12-09,2009-04-13,99,224
442,43.7715,-70.3574,2011,Y,2011-12-24,NA,114,NA
442,43.7715,-70.3574,2013,NA,NA,2014-04-23,NA,234
442,43.7715,-70.3574,2014,Y,2014-12-30,2015-04-22,120,233
442,43.7715,-70.3574,2015,Y,2016-01-06,NA,127,NA
442,43.7715,-70.3574,2017,NA,NA,2018-04-22,NA,233
442,43.7715,-70.3574,2019,NA,NA,2020-04-15,NA,227
442,43.7715,-70.3574,2020,Y,2020-12-18,NA,108,NA
442,43.7715,-70.3574,2021,Y,2021-12-19,2022-04-08,109,219
442,43.7715,-70.3574,2022,NA,NA,2023-04-15,NA,226
442,43.7715,-70.3574,2023,Y,2023-12-07,2024-03-14,97,195
442,43.7715,-70.3574,2024,Y,2025-01-09,2025-04-05,130,216
443,45.7092,-88.4193,1989,Y,1989-11-24,1990-04-04,84,215
443,45.7092,-88.4193,1990,Y,1990-12-03,1991-04-17,93,228
443,45.7092,-88.4193,1991,Y,1991-11-05,1992-04-29,65,241
443,45.7092,-88.4193,1992,Y,1992-11-06,1993-04-25,66,236
443,45.7092,-88.4193,1993,Y,1993-11-05,1994-04-15,65,226
443,45.7092,-88.4193,1994,Y,1994-11-27,1995-04-14,87,225
443,45.7092,-88.4193,1995,Y,1995-11-07,1996-05-11,67,253
443,45.7092,-88.4193,1996,Y,1996-11-12,1997-04-27,72,238
443,45.7092,-88.4193,1997,Y,1997-11-16,1998-04-07,76,218
443,45.7092,-88.4193,1998,Y,1998-11-14,1999-04-09,74,220
443,45.7092,-88.4193,1999,Y,1999-12-12,2000-03-27,102,208
443,45.7092,-88.4193,2000,Y,2000-11-18,2001-04-19,78,230
443,45.7092,-88.4193,2001,Y,2001-12-25,2002-04-17,115,228
443,45.7092,-88.4193,2002,Y,2002-11-15,2003-04-16,75,227
443,45.7092,-88.4193,2003,Y,2003-11-08,2004-04-17,68,229
443,45.7092,-88.4193,2004,Y,2004-11-18,2005-04-11,78,222
443,45.7092,-88.4193,2005,Y,2005-11-15,2006-04-12,75,223
443,45.7092,-88.4193,2006,Y,2006-10-17,2007-04-01,46,212
443,45.7092,-88.4193,2007,Y,2007-11-16,2008-04-25,76,237
443,45.7092,-88.4193,2008,Y,2008-11-16,2009-04-16,76,227
443,45.7092,-88.4193,2009,Y,2009-12-06,2010-03-31,96,211
443,45.7092,-88.4193,2010,Y,2010-11-13,2011-04-17,73,228
443,45.7092,-88.4193,2011,Y,2011-11-11,2011-11-14,71,74
443,45.7092,-88.4193,2012,Y,2012-11-10,2013-05-01,70,242
443,45.7092,-88.4193,2013,Y,2013-11-12,NA,72,NA
443,45.7092,-88.4193,2014,Y,2014-11-01,2015-04-13,61,224
443,45.7092,-88.4193,2015,Y,2015-11-22,2015-12-11,82,101
443,45.7092,-88.4193,2016,NA,NA,2017-04-06,NA,217
443,45.7092,-88.4193,2017,NA,NA,2018-05-04,NA,245
443,45.7092,-88.4193,2020,Y,2020-12-01,NA,91,NA
443,45.7092,-88.4193,2021,Y,2021-11-20,NA,80,NA
443,45.7092,-88.4193,2022,Y,2022-11-20,2023-04-26,80,237
443,45.7092,-88.4193,2023,Y,2023-11-27,2024-03-31,87,212
443,45.7092,-88.4193,2024,Y,2024-11-28,2025-04-14,88,225
444,44.1532,-89.1633,2002,NA,NA,2003-04-02,NA,213
444,44.1532,-89.1633,2003,Y,2003-12-02,2004-04-02,92,214
444,44.1532,-89.1633,2004,Y,2004-12-14,2005-04-07,104,218
444,44.1532,-89.1633,2005,Y,2005-11-28,2006-03-29,88,209
444,44.1532,-89.1633,2006,Y,2006-12-06,2007-03-28,96,208
444,44.1532,-89.1633,2007,Y,2007-11-27,2008-04-10,87,222
444,44.1532,-89.1633,2008,Y,2008-11-21,2009-04-03,81,214
444,44.1532,-89.1633,2009,Y,2009-12-07,2010-03-27,97,207
444,44.1532,-89.1633,2010,Y,2010-11-23,2011-04-19,83,230
444,44.1532,-89.1633,2011,Y,2011-12-04,2012-03-14,94,195
444,44.1532,-89.1633,2012,Y,2012-12-17,2013-04-26,107,237
444,44.1532,-89.1633,2013,Y,2013-11-23,2014-04-10,83,221
444,44.1532,-89.1633,2014,Y,2014-11-18,2015-03-25,78,205
444,44.1532,-89.1633,2015,Y,2015-12-28,2016-03-17,118,198
444,44.1532,-89.1633,2016,Y,2016-12-10,2017-03-25,100,205
444,44.1532,-89.1633,2017,Y,2017-12-08,2018-04-10,98,221
444,44.1532,-89.1633,2018,Y,2018-11-26,2019-04-18,86,229
444,44.1532,-89.1633,2019,Y,2019-12-03,2020-03-30,93,211
444,44.1532,-89.1633,2020,Y,2020-12-15,2021-03-20,105,200
444,44.1532,-89.1633,2021,Y,2021-11-28,2022-04-09,88,220
444,44.1532,-89.1633,2022,Y,2022-12-03,2023-04-06,93,217
444,44.1532,-89.1633,2023,Y,2023-11-30,2024-03-05,90,186
444,44.1532,-89.1633,2024,Y,2024-12-02,2025-03-16,92,196
445,45.5263,-89.4703,1989,Y,1989-11-22,NA,82,NA
445,45.5263,-89.4703,1990,Y,1990-12-02,NA,92,NA
445,45.5263,-89.4703,1991,Y,1991-11-07,1992-04-29,67,241
445,45.5263,-89.4703,1992,Y,1992-11-15,1993-04-29,75,240
445,45.5263,-89.4703,1993,Y,1993-11-24,1994-04-18,84,229
445,45.5263,-89.4703,1994,Y,1994-11-30,1995-04-16,90,227
445,45.5263,-89.4703,1995,Y,1995-11-13,1996-05-08,73,250
445,45.5263,-89.4703,1996,Y,1996-11-12,1997-04-28,72,239
445,45.5263,-89.4703,1997,Y,1997-11-17,1998-04-09,77,220
445,45.5263,-89.4703,1998,Y,1998-12-13,1999-04-09,103,220
445,45.5263,-89.4703,1999,Y,1999-11-30,2000-03-29,90,210
445,45.5263,-89.4703,2000,Y,2000-11-22,2001-04-21,82,232
445,45.5263,-89.4703,2001,Y,2001-12-30,2002-04-18,120,229
445,45.5263,-89.4703,2002,Y,2002-11-23,2003-04-16,83,227
445,45.5263,-89.4703,2003,Y,2003-12-02,2004-04-18,92,230
445,45.5263,-89.4703,2004,Y,2004-12-01,2005-04-11,91,222
445,45.5263,-89.4703,2005,Y,2005-12-02,2006-04-13,92,224
445,45.5263,-89.4703,2006,Y,2006-12-02,2007-04-09,92,220
445,45.5263,-89.4703,2007,Y,2007-11-27,2008-04-28,87,240
445,45.5263,-89.4703,2008,Y,2008-11-22,2009-04-14,82,225
445,45.5263,-89.4703,2009,Y,2009-12-07,2010-04-01,97,212
445,45.5263,-89.4703,2010,Y,2010-12-26,2011-04-27,116,238
445,45.5263,-89.4703,2011,Y,2011-12-03,2012-03-21,93,202
445,45.5263,-89.4703,2012,Y,2012-12-17,2013-05-04,107,245
445,45.5263,-89.4703,2013,Y,2013-11-24,2014-05-07,84,248
445,45.5263,-89.4703,2014,Y,2014-11-21,2015-04-11,81,222
445,45.5263,-89.4703,2015,Y,2015-12-26,2016-04-19,116,231
445,45.5263,-89.4703,2016,NA,NA,2017-04-11,NA,222
445,45.5263,-89.4703,2017,NA,NA,2018-05-06,NA,247
445,45.5263,-89.4703,2021,Y,2021-11-27,NA,87,NA
446,NA,NA,2013,NA,NA,2014-04-14,NA,225
446,NA,NA,2014,Y,2015-01-02,NA,123,NA
446,NA,NA,2015,Y,2016-01-06,2016-01-11,127,132
447,45.0149,-93.5323,1989,Y,1989-11-16,NA,76,NA
447,45.0149,-93.5323,1990,Y,1990-11-29,1991-04-04,89,215
447,45.0149,-93.5323,1991,Y,1991-11-01,1992-04-05,61,217
447,45.0149,-93.5323,1992,Y,1992-11-14,1993-04-13,74,224
447,45.0149,-93.5323,1993,Y,1993-11-26,1994-04-04,86,215
447,45.0149,-93.5323,1994,Y,1994-11-29,1995-03-31,89,211
447,45.0149,-93.5323,1995,Y,1995-11-12,1996-04-20,72,232
447,45.0149,-93.5323,1996,Y,1996-11-12,1997-04-06,72,217
447,45.0149,-93.5323,1997,Y,1997-11-12,1998-03-29,72,209
447,45.0149,-93.5323,1998,Y,1998-12-19,1999-03-28,109,208
447,45.0149,-93.5323,1999,Y,1999-12-15,2000-03-08,105,189
447,45.0149,-93.5323,2000,Y,2000-11-08,2001-04-14,68,225
447,45.0149,-93.5323,2001,Y,2001-12-20,2002-04-14,110,225
447,45.0149,-93.5323,2002,Y,2002-11-24,2003-04-01,84,212
447,45.0149,-93.5323,2003,Y,2003-11-26,2004-04-02,86,214
447,45.0149,-93.5323,2004,Y,2004-11-25,2005-04-04,85,215
447,45.0149,-93.5323,2005,Y,2005-11-17,2006-04-03,77,214
447,45.0149,-93.5323,2006,Y,2006-11-03,2007-03-28,63,208
447,45.0149,-93.5323,2007,Y,2007-11-23,2008-04-19,83,231
447,45.0149,-93.5323,2008,Y,2008-11-17,2009-03-29,77,209
447,45.0149,-93.5323,2009,Y,2009-12-08,2010-03-30,98,210
447,45.0149,-93.5323,2010,Y,2010-11-23,2011-04-10,83,221
447,45.0149,-93.5323,2011,Y,2011-11-24,2012-03-18,84,199
448,42.7751,-77.5103,1989,Y,1989-12-04,1990-03-13,94,193
448,42.7751,-77.5103,1990,Y,1990-12-27,1991-03-06,117,186
448,42.7751,-77.5103,1991,Y,1991-12-19,1992-03-27,109,208
448,42.7751,-77.5103,1992,Y,1992-12-09,1993-04-09,99,220
448,42.7751,-77.5103,1993,Y,1993-12-13,1994-04-06,103,217
448,42.7751,-77.5103,1994,Y,1994-12-11,1995-01-15,101,136
448,42.7751,-77.5103,1995,Y,1995-12-11,1996-03-26,101,207
448,42.7751,-77.5103,1996,Y,1996-12-26,1997-03-01,116,181
448,42.7751,-77.5103,1997,Y,1998-01-18,1998-03-04,139,184
448,42.7751,-77.5103,1998,Y,1998-12-30,1999-03-19,120,199
448,42.7751,-77.5103,1999,Y,1999-12-25,2000-03-05,115,186
448,42.7751,-77.5103,2000,Y,2000-12-06,2001-04-08,96,219
448,42.7751,-77.5103,2001,Y,2002-01-01,2002-02-15,122,167
448,42.7751,-77.5103,2002,Y,2002-12-06,2003-03-28,96,208
448,42.7751,-77.5103,2003,NA,NA,2004-03-27,NA,208
448,42.7751,-77.5103,2004,Y,2004-12-21,2005-04-01,111,212
448,42.7751,-77.5103,2006,NA,NA,2007-03-27,NA,207
448,42.7751,-77.5103,2007,Y,2007-12-14,2008-04-01,104,213
448,42.7751,-77.5103,2008,Y,2008-12-08,2009-03-16,98,196
448,42.7751,-77.5103,2009,NA,NA,2010-03-21,NA,201
